x,y
-10.657699644429506,0.0
-8.900700619166685,0.0
0.13253533137395568,0.0
-1.1055429648842794,0.0
2.5410522047097586,0.0
5.027473212444921,0.0
-1.7802035661294109,0.0
-2.8424913719823284,0.0
-2.150851565745138,0.0
-7.0350664305595005,0.0
-6.5891335075676105,0.0
-3.892551760857709,0.0
-1.5697152808946258,0.0
5.363414636570943,0.0
11.043874696932823,0.0
8.343690187502785,0.0
4.513183736423422,0.0
3.6427533759424255,0.0
-2.669783207223411,0.0
1.2179875813356549,0.0
3.069278155030366,0.0
13.386011012119772,0.0
18.322260582886823,0.0
20.630305188930045,0.0
21.619133981323973,0.0
17.617165500752286,0.0
15.232113688419215,0.0
5.706781436743194,0.0
-1.0275301294535697,0.0
-2.7950351938492983,0.0
-3.48985123640548,0.0
-5.936640297977859,0.0
-4.641304214427397,0.0
-0.3962114408985755,0.0
2.1299007348568324,0.0
0.3834042431875748,0.0
-6.035388273562082,0.0
-4.465745675476629,0.0
-11.045511453920717,0.0
-6.598807198474843,0.0
-7.292397840841044,0.0
-7.54861165267944,0.0
-3.5596467235398297,0.0
-0.828792315404207,0.0
1.524333218581761,0.0
1.3985184836691642,0.0
-1.4489533761060946,0.0
-1.6241602346208392,0.0
-5.127929996947733,0.0
-2.5907668221121383,0.0
-4.085208619094336,0.0
-2.242738237287411,0.0
4.112773104421842,0.0
7.454318114976751,0.0
6.215043079043744,0.0
8.129681652427088,0.0
2.409074584292385,0.0
-0.8884530115974122,0.0
1.3943064257613793,0.0
6.139902499407735,0.0
6.197921757439183,0.0
11.95065576530693,0.0
15.249719442584686,0.0
21.918552914291915,0.0
20.025335358408057,0.0
18.81521427370986,0.0
11.443246346789833,0.0
4.599086231409527,0.0
-0.3846314484215533,0.0
-4.686736618747669,0.0
-3.987437168472029,0.0
-6.125717599903621,0.0
-6.046299696696683,0.0
-1.0521509540304292,0.0
1.517132829279085,0.0
-2.2298088415135022,0.0
-2.0870031826088256,0.0
-4.993455825640678,0.0
-6.510049629316739,0.0
-10.417677038706318,0.0
-10.148726618799842,0.0
-10.197062029726755,0.0
-3.604683647004244,0.0
-1.5040365570807142,0.0
2.6779419693733604,0.0
-0.6482312535778583,0.0
0.736791736089587,0.0
-2.6297807390058985,0.0
-3.217378501248043,0.0
-6.873304082141112,0.0
-3.0749258996724302,0.0
-1.9830077243363136,0.0
3.836061544011662,0.0
9.394038871801127,0.0
9.081927964841404,0.0
5.277147906005934,0.0
4.094380674051078,0.0
-0.9611691812921044,0.0
-1.2956037216257064,0.0
6.659655073415919,0.0
7.942787627085034,0.0
14.215939331732752,0.0
18.187885053656267,0.0
24.535059935751214,0.0
19.320319281107672,0.0
18.267286229384712,0.0
8.672080423397063,0.0
4.565033733157018,0.0
2.195502019912209,0.0
-4.815255126315666,0.0
-1.6691202871308408,0.0
-6.560088618014745,0.0
-3.424250198507828,0.0
-0.5517372472842224,0.0
-1.0441303199100134,0.0
-3.1571918767923943,0.0
0.9498126351207468,0.0
-4.675608291265411,0.0
-7.429029621614621,0.0
-8.506202167967638,0.0
-8.40092627860962,0.0
-7.77902905507,0.0
-6.8747345124007895,0.0
-1.4899060922243568,0.0
1.7268517142563984,0.0
-1.028580653234797,0.0
-0.5139474452485334,0.0
1.1541193711134776,0.0
-3.3378023734430657,0.0
-5.908841157014207,0.0
-3.0104925718075144,0.0
-3.127392704237963,0.0
-0.18220055446063155,0.0
4.953993552022283,0.0
4.789072583389347,0.0
6.4820996496861465,0.0
1.3954160998455194,0.0
0.3621354801600021,0.0
0.8146523612147663,0.0
1.2892658938046542,0.0
5.899820882605564,0.0
10.508041640842986,0.0
15.459351932232055,0.0
25.442147456464035,0.0
23.43909513485684,0.0
17.876996661255017,0.0
10.744476804635609,0.0
5.722641801687423,0.0
3.45400574653023,0.0
-5.3221262002613,0.0
-0.7466020363000441,0.0
-4.310788554281446,0.0
-4.741086399142012,0.0
-4.712869976834648,0.0
-1.2006391760954769,0.0
-1.5343525229846005,0.0
-3.5304165847139735,0.0
-3.6194201491339135,0.0
-7.5910238372006384,0.0
-11.822432733083492,0.0
-9.473418670893713,0.0
-6.728186112197856,0.0
-5.9899902103411495,0.0
-2.17329365333946,0.0
-1.1470792568173922,0.0
0.9512487863747326,0.0
0.5145475400978271,0.0
-3.5255304687660662,0.0
-3.3208874065626715,0.0
-5.950970294673241,0.0
-8.814019149215516,0.0
0.1040023751635224,0.0
2.732368397769628,0.0
3.634569652417256,0.0
6.919800570698119,0.0
7.106283657071483,0.0
4.604447159126847,0.0
2.900955433387112,0.0
-4.418283502928928,0.0
0.9800670741798424,0.0
5.325479319518997,0.0
10.61120332476531,0.0
18.63156516305163,0.0
22.39840353643505,0.0
21.60321843500852,0.0
18.356919558666657,0.0
11.986582923321855,0.0
1.9719057161581548,0.0
-2.6392145659360624,0.0
-11.047219533215287,0.0
-8.779394984218463,0.0
-3.25388074402926,0.0
-0.3454735296092304,0.0
2.0539325470686616,0.0
-1.6222962354882986,0.0
-1.519624225038866,0.0
-1.8435519714796809,0.0
-4.69823981507042,0.0
-7.768214790283892,0.0
-8.319534389244827,0.0
-10.473380879662557,0.0
-6.748308619932157,0.0
-6.426323809098049,0.0
-3.7550531128500566,0.0
1.700291936683839,0.0
1.676956591044991,0.0
2.363951899180212,0.0
-2.806302260429363,0.0
-5.420566026952983,0.0
-6.06536863916763,0.0
-3.7751386511503298,0.0
-1.6236596792987943,0.0
2.8822655151500585,0.0
6.4814606995719535,0.0
3.434386277625575,0.0
7.409829101623418,0.0
2.3351369949857315,0.0
-1.4272097791110343,0.0
2.175640646355001,0.0
1.5123056682479303,0.0
10.37325452612053,0.0
12.65986373861909,0.0
18.875985026812703,0.0
24.649719890013,0.0
22.90412951418714,0.0
22.193634147652222,0.0
14.081964344662321,0.0
2.88684761704503,0.0
-2.0550656416084654,0.0
-4.344698221166849,0.0
-5.468050900126153,0.0
-5.4161374390743,0.0
-4.657415095466838,0.0
1.846567594671132,0.0
-2.996983549494316,0.0
0.7869368746061546,0.0
-1.3620180031300722,0.0
-3.500300712623579,0.0
-7.511666225929508,0.0
-9.233406599620698,0.0
-7.948186008969989,0.0
-7.981018028124637,0.0
-5.73280656363456,0.0
-0.3524227509821727,0.0
0.3019806027968306,0.0
-1.294680154567939,0.0
0.9979667638864308,0.0
-0.11028918675540302,0.0
-6.683461357763827,0.0
-5.358268518238846,0.0
-4.670011239170523,0.0
-0.1668198170083508,0.0
0.3751140371891764,0.0
5.9257567514740535,0.0
4.2988274986388015,0.0
3.727208002231256,0.0
6.275123261430722,0.0
-1.7279390309641145,0.0
-3.9550005852199686,0.0
1.2227254499081788,0.0
5.790661527939247,0.0
13.238282796470973,0.0
18.94668818508029,0.0
24.495867071629966,0.0
19.39835241977329,0.0
17.31392937717885,0.0
9.25242377652174,0.0
7.910174543558012,0.0
-1.2432294171232467,0.0
-5.623644239870756,0.0
-3.9226014568828496,0.0
-4.441030860030579,0.0
-3.853192762259653,0.0
-3.1433384566185807,0.0
1.1785705374327622,0.0
-0.6715172364550335,0.0
-4.757348734265005,0.0
-8.569833420359979,0.0
-5.250356463567574,0.0
-6.669243302555275,0.0
-10.206628867425877,0.0
-8.032092331084652,0.0
-3.431950454521311,0.0
-2.372077085411961,0.0
-0.007499738359866614,0.0
3.4856813329655383,0.0
1.2681484796858846,0.0
-3.769782128329851,0.0
-4.954946836046493,0.0
-4.68410913395862,0.0
0.3229269952324065,0.0
-1.137878960965625,0.0
-0.057846068273156075,0.0
3.126603785949632,0.0
4.050553624711638,0.0
3.3772358648714955,0.0
5.403536452355559,0.0
-2.568442194204639,0.0
-0.5122391003907291,0.0
0.982470112583629,0.0
5.3033278289315335,0.0
11.189118022705918,0.0
23.012490379044017,0.0
20.39268764720368,0.0
23.038662884075908,0.0
17.314573537326098,0.0
11.392701260443456,0.0
7.4742068014276555,0.0
-2.138865611453931,0.0
-6.100205785770178,0.0
-3.5706771596524502,0.0
-2.9453559882953866,0.0
-1.0440538613957324,0.0
3.281610506893826,0.0
-1.569691478566147,0.0
-1.06989826366495,0.0
-7.748656577008983,0.0
-8.641859826590307,0.0
-9.248911740102633,0.0
-11.023862857853787,0.0
-10.275913148717631,0.0
-9.107316556213624,0.0
-3.042861053076824,0.0
3.1078385655772878,0.0
-1.8053366920667409,0.0
0.9879102887196246,0.0
2.4622142022398834,0.0
-3.9922298514608188,0.0
-4.58245732923037,0.0
-5.12221857824217,0.0
-6.92224965842422,0.0
-3.584209673361138,0.0
-0.4590888248558906,0.0
2.2582859615562763,0.0
7.066196512419166,0.0
4.414270742846992,0.0
0.7702535780667081,0.0
-2.5468530828723024,0.0
-2.0450602001008282,0.0
1.6575274066527794,0.0
8.238234989544361,0.0
15.046235789558017,0.0
20.646271728082787,0.0
23.79748121511456,0.0
22.777777774494723,0.0
18.197389753653752,0.0
10.799567767903953,0.0
3.973956245813596,0.0
-3.1453459410960067,0.0
-5.2831487445893375,0.0
-4.501081752817124,0.0
-6.240677547574196,0.0
-0.9482597679356851,0.0
-0.4588411088972973,0.0
-6.3074489233588364,0.0
-0.1279234462896347,0.0
-4.138829975263507,0.0
-1.422886530114865,0.0
-7.290230646351497,0.0
-7.2919395001122185,0.0
-7.918437429876766,0.0
-6.688911303605233,0.0
0.3538660448712143,0.0
3.350444333417002,0.0
2.5448332389855137,0.0
-0.8777729205679348,0.0
-0.026023072281353088,0.0
-0.5190860048872468,0.0
-5.3316796950772565,0.0
-6.936669106767244,0.0
-7.5346778488683235,0.0
-2.3095114749051757,0.0
-0.02163447406198027,0.0
6.5946127000511465,0.0
5.55505014798335,0.0
4.751498453480539,0.0
4.9317520062683045,0.0
-2.247673164095789,0.0
-0.15000361772792853,0.0
1.4457510706154184,0.0
7.337875257410149,0.0
13.72940430473221,0.0
24.305441275243417,0.0
22.51506973193129,0.0
19.2534048036463,0.0
19.33288505926176,0.0
14.114370587657644,0.0
2.831199493869598,0.0
-2.9122330624774744,0.0
-5.290003840041158,0.0
-6.564151990578218,0.0
-2.821393185176216,0.0
-2.667888642678249,0.0
2.6701349377215773,0.0
-1.7598205077071694,0.0
-2.8950360580503114,0.0
-0.5745902187658571,0.0
-0.08800137786926943,0.0
-7.498666632299257,0.0
-2.4433892077775763,0.0
-7.199559483366056,0.0
-7.125605249512786,0.0
-4.741314524636357,0.0
-2.9552248478750265,0.0
-1.1356707399724582,0.0
2.888957589857493,0.0
-0.04992202325056955,0.0
-3.1790466941778903,0.0
-4.180089168503216,0.0
-5.218408593435551,0.0
-4.856924552344894,0.0
-1.5290113213945258,0.0
3.16459459537556,0.0
8.400382500539537,0.0
7.164330155984747,0.0
6.862396829056406,0.0
5.134161000807364,0.0
-0.20952425211063308,0.0
-2.2141646804161708,0.0
2.0429788142189995,0.0
7.7275729156655775,0.0
12.368189307647905,0.0
21.75558606452776,0.0
22.687624657167312,0.0
20.513036738810907,0.0
18.782913239571823,0.0
11.148907336459171,0.0
5.270004872971368,0.0
-2.8230998977689836,0.0
-1.0203258285977168,0.0
-5.744945423140327,0.0
-3.7612426871649305,0.0
-4.214146932658226,0.0
1.793721824513092,0.0
-1.8063904087082585,0.0
-1.4791717677793017,0.0
-4.080448818433819,0.0
-7.0543049792459485,0.0
-7.4757097808264765,0.0
-8.429179664668993,0.0
-8.30529047252644,0.0
-7.550211140800703,0.0
-7.295822608062504,0.0
-3.560315689252469,0.0
3.1012799931585096,0.0
3.5346374580385307,0.0
-0.9844521541756542,0.0
-2.4858901135199742,0.0
-2.9532962543132597,0.0
-6.909744860020979,0.0
-3.4441090870200264,0.0
-0.7815343324774018,0.0
2.2846186460694704,0.0
6.566630433950674,0.0
9.581094344518068,0.0
2.8706617565212786,0.0
2.33557964218808,0.0
0.07764522266025453,0.0
0.7692006003136336,0.0
1.2116606490993138,0.0
6.960665306345539,0.0
13.153000388538313,0.0
20.454003686586613,0.0
26.310114434628268,0.0
23.13730630104802,0.0
17.655349256940934,0.0
12.391805676335721,0.0
0.7576572945596345,0.0
-3.794073433819512,0.0
-3.9564032471548813,0.0
-5.866001634929856,0.0
-5.890953001669653,0.0
-0.015593833287302685,0.0
-0.25664150839207595,0.0
-0.006702487096396537,0.0
2.2789547382490083,0.0
-4.2829042081457,0.0
-2.7624813710759977,0.0
-9.907056270382537,0.0
-9.423235222334844,0.0
-11.021145469070008,0.0
-7.368050591526432,0.0
-5.613443134304762,0.0
-5.171186454827283,0.0
2.7010758934179764,0.0
1.7857659637264467,0.0
1.4823844927418417,0.0
-5.2891994368487305,0.0
-4.686002042030489,0.0
-5.8303360381208,0.0
-2.024331688201786,0.0
0.2659463745712025,0.0
1.7929127473019184,0.0
1.5691574036948772,0.0
4.507066152622553,0.0
4.342108519013071,0.0
4.034591315685644,0.0
-2.3562640283238308,0.0
0.8035923996737009,0.0
2.2099319432479687,0.0
9.395248270199977,0.0
16.46483007484028,0.0
20.077564100853433,0.0
19.7196520431645,0.0
22.468657874306928,0.0
16.728887616606286,0.0
12.642498494988502,0.0
0.9652525894854836,0.0
-1.462905881418941,0.0
-3.1678207276678902,0.0
-7.967654137490044,0.0
-0.7055475581454376,0.0
-2.445699217496281,0.0
2.2426777492221954,0.0
1.3740172040015095,0.0
-0.4844974550274104,0.0
-1.6955807270412162,0.0
-8.095254719384965,0.0
