time_tick,acc_X_value,acc_Y_value,acc_Z_value
10.319906,-14.760631,2.876586,-3.078455
10.353137,-13.638608,3.495659,-1.639937
10.386483,-11.328570,3.563148,-2.269934
10.420071,-9.201545,3.592778,-3.187544
10.453208,-7.054468,3.359634,-2.406259
10.486454,-6.785709,3.063341,-1.360105
10.519780,-6.253878,2.745798,-0.289559
10.553068,-6.429409,3.219718,-0.225961
10.586432,-6.575910,3.666252,-0.503399
10.619704,-6.589228,3.904633,-0.991385
10.653052,-8.884152,4.238636,-1.863803
10.686407,-10.737181,4.374812,-1.302642
10.719764,-12.095490,5.400913,-0.360490
10.753189,-10.593075,3.953417,-1.244131
10.786417,-9.918783,2.362264,-3.241416
10.819778,-10.146540,2.332335,-3.836247
10.853100,-12.096986,2.697314,-1.099876
10.886409,-11.772111,1.593248,-0.021698
10.919778,-10.071270,0.679529,3.173328
10.953168,-7.142458,-0.018406,-1.173201
10.986456,-7.182562,-0.765274,-1.321647
11.019730,-5.089955,-1.114391,-3.282268
11.053310,-8.720892,-1.223181,-3.292294
11.086399,-12.002711,-1.325238,-2.105327
11.119782,-12.649767,-1.665975,-2.243746
11.153088,-14.152033,-0.922998,-1.574842
11.186519,-14.479302,-0.731754,-1.376117
11.219802,-13.766253,-0.334153,-1.309825
11.253164,-14.740279,0.438005,-1.638890
11.286530,-13.960789,-0.142610,-0.855958
11.319746,-12.932143,0.378896,-1.279746
11.353083,-13.463974,2.710333,-1.888644
11.386592,-12.918825,3.558659,-2.448009
11.419725,-11.655390,3.267154,-3.556265
11.453087,-9.520733,2.635661,-3.299926
11.486453,-8.341247,2.195711,-2.707490
11.519721,-7.223564,2.069113,-2.004617
11.553218,-5.938730,2.305399,-2.192269
11.586535,-5.563874,2.686989,-1.983068
11.619743,-5.640941,2.920282,-1.268224
11.653116,-6.593867,3.303518,-0.037710
11.686512,-7.974772,4.241480,-1.215550
11.719865,-8.697996,4.549445,-2.535849
11.753050,-9.841867,4.378553,-1.990102
11.786454,-10.878593,4.327225,-1.664030
11.819777,-11.464595,3.137115,-1.373722
11.853076,-10.626445,3.040745,2.219504
11.886450,-10.488175,3.605497,-1.581127
11.919741,-12.601283,3.422035,-4.961861
11.953118,-11.636834,0.921801,-2.877035
11.986434,-9.678906,-0.575078,-2.633716
12.019778,-7.883490,-1.693210,-4.110243
12.053080,-6.990570,-1.079375,-2.968317
12.086406,-7.121358,-0.396105,-1.861858
12.119769,-7.136322,-0.383685,-2.119692
12.153126,-10.023534,-0.418102,-2.260656
12.186467,-11.313755,-0.936017,-1.984415
12.219712,-13.703403,-0.635983,-2.024968
12.253172,-15.216742,-0.229253,-1.964812
12.286425,-14.983449,-0.089486,-2.037239
12.319765,-15.187712,0.942601,-3.183654
12.353195,-13.218261,0.124952,-3.572426
12.386394,-12.182732,0.514323,-2.616657
12.419827,-12.288230,1.420560,-2.372290
12.453317,-12.581680,1.975736,-2.320812
12.486486,-11.166357,1.818910,-1.796015
12.519773,-9.475092,1.557633,-2.029158
12.553192,-8.193550,1.496579,-2.402218
12.586444,-7.225061,1.622429,-2.307045
12.619776,-6.580249,1.800504,-1.676749
12.653111,-6.198959,1.916178,-0.868677
12.686378,-6.781220,2.607678,-1.138484
12.719773,-8.127258,3.057505,-1.771174
12.753113,-8.848088,3.655179,-1.251464
12.786455,-8.122619,3.568685,-1.859164
12.819820,-9.148721,3.672687,-2.343259
12.853636,-10.981548,3.865427,-1.734661
12.886481,-10.171081,3.495959,-1.285134
12.919776,-10.051517,3.064239,-1.656398
12.952984,-10.661761,2.980289,-1.683034
12.986483,-11.362838,2.472401,-2.106524
13.019721,-11.228459,1.324789,-2.733228
13.053083,-9.410746,-0.379195,-2.988220
13.086514,-7.452069,-1.416969,-1.597139
13.119720,-8.482211,-1.654752,0.409273
13.153033,-9.432594,-1.266877,-0.896212
13.186401,-9.378273,-0.775001,-3.256679
13.219777,-10.052115,-0.401342,-4.038414
13.253103,-11.435115,-0.171192,-4.426289
13.286381,-13.540442,0.207255,-4.535528
13.319779,-13.313134,-0.399996,-4.198083
13.353067,-13.663598,0.421544,-3.773397
13.386443,-14.358690,0.744773,-3.613428
13.419974,-13.363863,0.152935,-2.551263
13.453076,-12.315615,0.525845,-3.134272
13.486452,-13.161097,1.915729,-3.980802
13.520210,-12.937680,1.991897,-2.141989
13.553072,-11.749665,1.769677,-0.745671
13.586434,-9.488560,1.738851,-1.956881
13.619777,-8.501216,1.828338,-2.836781
13.653251,-6.939841,2.099640,-2.666338
13.686464,-6.197612,2.246590,-2.191072
13.719731,-5.565670,2.608725,-2.086921
13.753112,-6.096154,2.981486,-1.736906
13.786491,-7.315445,3.463037,-1.527705
13.819715,-7.985097,3.838940,-1.248172
13.853067,-8.186217,3.046581,-2.054149
13.886437,-9.622790,3.590683,-1.849437
13.919795,-10.318480,3.194278,-1.327782
13.953234,-10.729549,3.045384,-1.570802
13.986437,-10.858392,3.378489,-3.092671
14.019780,-11.212746,3.231689,-3.252489
14.053096,-11.319591,2.030056,-2.521334
14.086482,-9.948413,0.502052,-1.831031
14.119759,-8.629609,-0.357347,-1.801851
14.153108,-7.961753,-1.081470,-1.497327
14.186403,-8.103614,-1.710868,-0.615033
14.219777,-8.578432,-2.289986,-1.457672
14.253056,-9.580291,-1.831181,-2.100837
14.286483,-11.061607,-0.873616,-3.129034
14.319779,-13.226940,-1.174697,-1.697550
14.353073,-13.726299,-2.027961,-2.563833
14.386595,-13.292484,-2.626832,-5.921970
14.419741,-12.409291,-3.755140,-6.365811
14.453057,-9.877183,-4.179228,-6.201503
14.486623,-9.581488,-5.411688,-6.961839
14.519822,-12.653957,-6.134313,-6.780322
14.553091,-16.705540,-5.271322,-5.825301
14.586437,-21.279227,-4.741586,-11.054274
14.619833,-28.368562,-2.116101,-14.650344
14.653137,-27.449904,-0.194536,-11.194340
14.686410,-20.809199,2.968617,-6.184893
14.719770,-9.854437,7.413910,-5.039077
14.753105,-2.477938,9.852192,-4.133138
14.786409,1.869639,13.032853,-1.583372
14.819782,4.265722,15.837761,-1.714609
14.853157,0.918808,13.217513,-1.799606
14.886445,-2.864316,10.769354,-2.523279
14.919782,-6.585337,6.463079,-2.153512
14.953178,-10.761872,6.510965,0.952028
14.986399,-24.809304,2.308542,2.107571
15.019739,-40.208461,-11.433619,-7.252894
15.053153,-31.495351,-14.991380,-13.892402
15.086413,-20.199404,-12.590209,-3.230791
15.119909,-8.536831,-11.937018,-4.061010
15.153163,-1.122621,-10.954163,-2.242998
15.186408,3.289451,-10.841482,-1.895976
15.219778,4.642822,-12.094143,-0.543802
15.253113,1.607614,-10.898795,1.499871
15.286403,0.260828,-11.926244,0.433366
15.319782,-11.435864,-16.170267,-5.198596
15.353527,-23.788889,-23.626526,-15.665372
15.386472,-39.834952,-22.489988,-10.645001
15.419705,-32.663464,-7.520456,-9.449952
15.453454,-25.859498,3.686304,-2.446513
15.486408,-11.827330,8.329575,-1.476677
15.519761,-1.435375,18.236537,-8.492387
15.553183,2.587476,23.102028,-3.880391
15.586519,-2.863867,18.838251,1.628265
15.619775,-7.204111,11.202421,-1.380307
15.653111,-10.662210,4.238038,-0.683120
15.686413,-12.588863,-4.369275,-1.008743
15.719769,-25.691000,-12.909996,2.557548
15.753112,-37.272766,-22.019511,2.107721
15.786402,-26.016025,-21.794747,-12.564920
15.819745,-13.291287,-18.665114,-3.572725
15.853111,-6.877141,-15.299944,1.623776
15.886439,-0.458805,-11.853517,0.900851
15.919778,5.636900,-9.003567,2.746547
15.953065,6.444972,-8.034629,3.108383
15.986447,3.105540,-8.529798,0.999016
16.019701,4.264674,-8.016223,-4.636986
16.053072,4.701632,-8.264630,-4.186411
16.086392,-4.511585,-14.723070,-9.926266
16.120012,-18.477462,-31.719965,-6.824167
16.153090,-39.893313,-28.392804,-4.082409
16.186447,-27.435239,-12.997088,-3.790306
16.219802,-19.168364,4.513680,-5.645579
16.253073,-7.714393,10.869465,-2.730984
16.286498,-2.994804,17.122445,-3.508977
16.319721,1.695754,18.121162,-0.392663
16.353077,-4.748171,12.105217,2.005066
16.386435,-6.680809,8.651607,-2.384111
16.419930,-9.716616,3.035657,0.829321
16.453103,-17.556559,-0.849224,2.348197
16.486390,-33.301242,-17.009764,-0.663367
16.519741,-45.725797,-28.352999,-1.824447
16.553116,-17.137858,-18.966346,-6.521290
16.586414,-9.884964,-16.214113,0.904891
16.619742,-4.316600,-13.128176,2.384411
16.653117,5.183931,-9.583733,-0.150092
16.686492,8.578581,-8.591750,-0.272201
16.719840,8.575439,-6.835540,1.942964
16.753077,9.008356,-5.490998,0.386079
16.786439,4.428982,-6.521739,-4.678886
16.819775,-4.926994,-13.460982,-9.945719
16.853074,-26.037723,-29.193244,-7.682370
16.886487,-49.414645,-31.096403,-5.069005
16.919879,-37.134645,-18.941505,5.505065
16.953070,-21.378141,-0.730407,-4.954977
16.986445,-8.834770,10.233931,-9.227732
17.019753,-3.767560,18.491678,-3.351553
17.053107,5.527362,24.344214,-0.486489
17.086397,-0.967292,18.807126,-0.919706
17.119908,-9.691177,12.749130,-3.060946
17.153191,-13.250584,5.660693,1.625871
17.186742,-16.318114,1.947902,1.287827
17.219780,-22.374613,-1.191008,-3.522445
17.253086,-47.473028,-22.618232,-9.072104
17.286382,-30.969356,-23.980282,-18.921303
17.319739,-16.309136,-17.432356,-5.759009
17.353113,-6.629033,-14.441742,-1.463807
17.386439,-1.883107,-12.510300,0.040404
17.419782,2.393539,-10.938750,2.415686
17.453075,5.737161,-9.441273,-1.473384
17.486561,5.413633,-7.799091,1.954636
17.519760,5.650518,-8.001708,1.134443
17.553116,-0.512826,-11.032426,-1.246825
17.586444,-11.051880,-18.625758,-5.170613
17.619917,-34.393336,-34.415483,-12.147565
17.653111,-44.690118,-18.182217,-10.711592
17.686461,-29.399602,-2.059087,-6.664349
17.719744,-12.614900,7.328763,-8.880710
17.753104,-5.557140,16.502774,-3.155072
17.786426,3.319380,22.354262,-0.563106
17.819753,4.579373,21.472865,0.669203
17.853106,-6.597758,14.263217,-3.004681
17.886406,-10.618065,8.110947,-4.295351
17.919777,-14.964295,4.481507,-0.319937
17.953071,-22.615090,-0.862991,-1.420710
17.986466,-45.041180,-17.669540,-10.901189
18.019748,-44.065508,-28.969977,-5.669822
18.053116,-14.855654,-15.455572,-3.891465
18.086379,-7.380839,-12.232862,0.478708
18.119806,-0.396853,-8.754711,2.911902
18.153086,5.455234,-7.186752,0.702424
18.186452,6.958247,-6.828507,2.364508
18.219794,7.854609,-6.361621,6.858884
18.253135,4.680532,-8.985311,2.787848
18.286454,1.927401,-11.907089,-1.645923
18.319772,-6.345310,-16.303300,-5.475884
18.353167,-19.904008,-28.129731,-6.782267
18.386534,-50.853911,-26.264881,-17.933959
18.419736,-35.936604,-9.894242,-8.493135
18.453159,-21.121204,2.820321,-7.178073
18.486477,-8.928147,10.982446,-4.401897
18.519739,-2.800119,18.319290,-0.378297
18.553327,3.609837,21.389813,2.523429
18.586708,0.142759,18.176530,0.473470
18.619776,-3.618516,12.920771,-0.916563
18.653075,-8.643826,8.249516,0.076617
18.686435,-17.510619,2.490807,-0.894266
18.719732,-36.731807,-10.214927,-3.571977
18.753113,-49.712734,-27.915592,-6.935502
18.786421,-22.095080,-19.710221,-11.064001
18.819779,-7.731452,-15.110496,-1.684531
18.853117,-6.883875,-12.201587,-0.140964
18.886809,0.007632,-7.376948,0.482449
18.919779,4.790220,-6.156012,0.631493
18.953110,7.719631,-4.981165,2.281307
18.986396,8.418463,-4.225318,6.339773
19.019773,7.967888,-6.379728,-1.016674
19.053079,2.106224,-12.919723,-4.462802
19.086375,-17.848662,-29.944900,-6.848709
19.119693,-41.923669,-33.950244,-16.248082
19.153051,-37.769880,-15.878015,-6.315381
19.186398,-24.265651,-1.080123,-3.316986
19.219716,-11.861448,4.425690,-4.725874
19.253049,-5.195005,9.782309,-5.227327
19.286390,3.165248,19.093243,0.059408
19.319783,4.860852,18.197181,0.343431
19.353080,0.016910,14.812407,0.063748
19.386478,-6.159453,6.847811,0.475565
19.419723,-10.831306,0.396703,0.565201
19.453109,-17.010213,-9.329041,-1.987558
19.486481,-45.325203,-20.773584,4.041407
19.519993,-29.492979,-17.736281,-1.157039
19.553112,-13.815186,-10.768606,-6.445271
19.586460,-9.967118,-10.225252,-2.039633
19.619760,-3.558509,-9.336074,1.017572
19.653112,1.312219,-8.547904,-1.729872
19.686427,3.413056,-8.638887,2.122685
19.719803,7.109686,-7.271600,5.387595
19.753117,6.465324,-7.455361,3.598165
19.786406,2.695668,-11.135680,-2.488861
19.819775,-5.744643,-16.470601,-3.065585
19.853005,-23.950653,-29.381794,-6.937148
19.886756,-45.873943,-24.588581,-10.354843
19.919745,-32.054716,-8.538627,-5.603679
19.953097,-18.592538,4.087497,-6.627536
19.986455,-6.605988,9.199001,-4.335306
20.019738,-2.082431,16.256013,-0.379345
20.053094,3.765166,19.569856,2.816430
20.086436,1.126512,15.048693,3.690943
20.119746,-4.769270,10.733739,-2.122236
20.153228,-9.932551,6.024924,-0.958912
20.186705,-14.692393,2.919534,0.828124
20.219775,-31.083085,-7.891271,-5.335220
20.253093,-45.028012,-18.574880,-16.555897
20.286706,-23.853535,-19.118682,-8.705329
20.319783,-9.973403,-11.968144,-2.280409
20.353119,-9.889603,-10.763817,-2.833190
20.386721,0.591688,-9.349691,-1.562422
20.419791,3.067381,-9.839024,-1.003206
20.453076,6.406364,-7.541406,-0.995724
20.486516,7.366773,-5.838768,1.925157
20.519742,4.123561,-6.785410,-1.134742
20.553097,-0.485591,-11.018210,-7.043095
20.586881,-20.422671,-24.648139,-10.576464
20.619985,-43.188152,-27.630822,-21.855352
20.653193,-39.954816,-15.780447,-5.603979
20.686433,-24.291091,-2.967270,-5.983773
20.719748,-8.188761,8.214350,-5.835626
20.753102,-2.143486,8.686025,-2.446363
20.786499,0.739535,15.998477,1.362200
20.819810,5.347042,14.948133,1.276604
20.853069,0.041152,14.032468,-1.323442
20.886464,-3.982298,11.292955,-0.950682
