Timestamp,Milliseconds,X,Y,Z
2019-06-13 19:48:47,21002,3.0151808,-4.7174397,-0.3478871
2019-06-13 19:48:47,21102,5.0636883,-7.323729,-0.64133
2019-06-13 19:48:47,21202,7.699973,-11.289169,-0.9387473
2019-06-13 19:48:47,21302,7.956708,-9.473656,0.19503167
2019-06-13 19:48:47,21403,5.4158664,-8.96505,-0.18862478
2019-06-13 19:48:47,21502,3.2895756,-4.2307076,1.382527
2019-06-13 19:48:48,21602,2.8085997,-5.6711555,-0.9301953
2019-06-13 19:48:48,21702,6.554424,-10.01213,-1.2007304
2019-06-13 19:48:48,21803,8.959668,-11.892593,-0.047520116
2019-06-13 19:48:48,21902,8.053213,-9.721234,0.51806694
2019-06-13 19:48:48,22002,3.0198355,-6.000645,-0.6375568
2019-06-13 19:48:48,22102,2.8363533,-3.4818873,-1.2006826
2019-06-13 19:48:48,22202,5.366105,-7.0098104,-0.154675
2019-06-13 19:48:48,22303,8.762444,-11.369967,-0.54334974
2019-06-13 19:48:48,22402,8.244874,-10.619127,1.0450594
2019-06-13 19:48:48,22502,3.1491606,-9.294626,-0.029965827
2019-06-13 19:48:49,22602,3.9195955,-3.9301014,1.9349076
2019-06-13 19:48:49,22702,2.2554624,-6.3548913,-1.0493212
2019-06-13 19:48:49,22802,5.739246,-10.063529,-1.9601138
2019-06-13 19:48:49,22903,10.796787,-11.714437,0.23867317
2019-06-13 19:48:49,23002,8.352785,-9.834461,1.630279
2019-06-13 19:48:49,23102,2.9230902,-4.6060324,-2.8867178
2019-06-13 19:48:49,23203,3.0842874,-3.5915804,-0.29953378
2019-06-13 19:48:49,23302,5.4232593,-6.5027,0.254676
2019-06-13 19:48:49,23402,8.583107,-11.331996,-1.3625115
2019-06-13 19:48:49,23502,9.424526,-9.4338255,-0.2585642
2019-06-13 19:48:50,23602,5.7349176,-9.750521,-1.3228636
2019-06-13 19:48:50,23702,3.52053,-3.568979,1.2963549
2019-06-13 19:48:50,23803,3.5448837,-4.985781,-0.8023832
2019-06-13 19:48:50,23902,5.3427954,-9.067819,-0.61430424
2019-06-13 19:48:50,24002,8.531566,-12.336191,-0.88871807
2019-06-13 19:48:50,24102,8.670851,-10.787708,0.97082967
2019-06-13 19:48:50,24202,3.6335075,-5.9192996,-2.784361
2019-06-13 19:48:50,24303,3.1533265,-3.6344078,-0.4611041
2019-06-13 19:48:50,24402,4.61355,-6.064886,-0.35942712
2019-06-13 19:48:50,24502,8.12368,-11.521311,-1.1914601
2019-06-13 19:48:51,24602,7.7767887,-11.284782,-0.4146853
2019-06-13 19:48:51,24702,6.282452,-11.1606865,-0.14126748
2019-06-13 19:48:51,24803,2.6578321,-5.642626,1.8100932
2019-06-13 19:48:51,24902,2.0096164,-5.611798,-0.9561963
