time_tick,acc_X_value,acc_Y_value,acc_Z_value
2.810725,-2.583585,2.467163,-0.440998
2.843971,-2.427508,2.230278,0.133631
2.877281,-2.425114,3.554319,-3.012911
2.910685,-1.502864,6.478193,-11.380645
2.944008,-8.763390,14.005682,-12.997537
2.977282,-4.320342,13.004571,-10.571227
3.010675,-2.355530,6.493307,-12.084715
3.043972,-5.303645,10.013956,7.073024
3.077343,-2.889456,14.738932,-3.961049
3.110674,-3.973320,11.558720,-5.215506
3.143965,-7.963848,10.017099,1.829086
3.177332,-1.668818,6.194919,-0.391616
3.210636,-6.291588,8.993541,-1.727777
3.244007,-2.961733,6.890609,-1.172303
3.277584,0.895164,4.459210,-2.336226
3.310676,-2.735772,6.516052,0.021848
3.343964,-7.564750,7.626104,-1.438667
3.377346,-5.617147,8.445848,-1.188464
3.410667,-3.699174,8.953437,-6.830752
3.444119,-9.220849,11.267216,0.052674
3.477306,-9.185383,10.978405,-0.169695
3.510697,-8.137135,9.721554,-1.510496
3.543972,-7.468829,11.394712,-0.484694
3.577307,-7.990185,14.396250,2.858928
3.610669,-7.857601,16.115049,2.755525
3.643977,-4.610948,15.709367,-0.438005
3.677318,-0.604109,12.440566,-0.356898
3.710681,-0.261726,5.959381,-3.571079
3.743959,-2.717217,4.316152,-0.478409
3.777306,-2.728290,2.716768,0.397302
3.810666,-3.052417,2.207383,0.663517
3.843972,-2.161742,2.733528,0.251699
3.877337,-2.340865,3.822629,-3.888771
3.910657,-1.205374,5.034138,-9.823461
3.944002,-3.767411,9.688782,-11.927291
3.977434,-6.050064,13.973359,-11.469084
4.010630,-2.578797,8.694554,-13.969019
4.043974,-9.881373,14.058356,-5.359312
4.077289,-7.235985,12.819462,16.067014
4.110668,0.019304,8.598783,-10.833850
4.144101,-3.926332,8.822499,2.943776
4.177283,-4.512483,9.127023,-1.610607
4.210720,-8.046002,9.009553,-1.860960
4.244010,-1.384796,4.041706,-2.686241
4.277379,-0.622365,3.319679,-2.213369
4.310742,-3.362926,4.041557,-1.958976
4.343968,-6.125035,6.920687,1.494933
4.377330,-3.577215,8.430884,-1.362798
4.410859,-6.745305,9.496042,-4.158278
4.443971,-7.925090,10.156865,-0.595429
4.477377,-6.945079,11.250456,-2.179699
4.510676,-7.643762,9.167426,-0.063000
4.543974,-10.064985,12.130357,-2.010303
4.577304,-8.642628,14.572679,8.307129
4.610726,-7.588693,12.782800,1.280644
4.643972,-4.645067,14.377096,-0.795053
4.677396,-2.569818,12.156394,-2.092457
4.710673,-3.491469,9.239255,0.855060
4.744005,-2.705096,3.335841,-0.870174
4.777334,-1.459468,1.990251,0.753003
4.810840,-1.338556,1.759053,1.217345
4.844011,-2.162191,2.125079,0.067639
4.877278,-2.675466,3.964790,-3.031766
4.910668,-2.556799,6.277522,-10.681514
4.944007,-4.645366,12.355569,-7.955169
4.977293,-6.697120,14.937509,-12.620587
5.010669,-4.905745,10.134120,-14.974470
5.043979,-8.588308,13.964231,9.960384
5.077254,4.765978,10.206996,9.691326
5.110677,-0.695241,8.883853,-12.250370
5.143946,-3.374748,8.454826,5.071848
5.177276,-6.116057,8.554040,-4.310016
5.210659,-6.549872,7.234189,-0.689106
5.243946,-1.710419,3.694834,-0.161165
5.277273,-1.951194,4.326776,-1.799606
5.310670,-3.468574,5.584675,-0.247958
5.344018,-5.016929,7.791010,1.544914
5.377301,-5.874683,9.467311,-4.882400
5.410682,-7.368269,8.708172,-1.405746
5.443928,-7.878851,9.415833,-1.127560
5.477277,-9.998094,10.244556,-1.356214
5.510640,-10.077704,9.390394,-0.446235
5.544087,-8.402152,10.416197,-0.253346
5.577305,-4.450830,11.761936,8.804991
5.610713,-8.339751,13.007713,-1.346338
5.643975,-5.319956,16.618448,1.030292
5.677304,-2.429753,13.140147,-1.455577
5.710674,-2.499935,7.607997,-2.339069
5.744061,0.268160,3.283765,-0.538116
5.777345,-3.004381,2.708837,0.741930
5.810629,-4.253451,3.330154,0.876908
5.844014,-1.476976,3.154324,-0.521655
5.877298,-1.070546,3.869767,-1.656098
5.910643,-1.170058,5.988860,-5.927956
5.944009,-0.556522,9.146775,-12.455830
5.977385,-7.080356,16.013292,-10.553120
6.010796,-3.411111,11.910381,-14.031570
6.044107,-10.885327,9.687435,-3.175723
6.077305,-7.039504,13.793189,5.465858
6.110672,1.280046,10.512866,-2.514450
6.159358,-2.938838,8.648315,2.380670
6.177311,-3.182457,8.410682,-0.975822
6.210812,-6.989822,9.133757,-0.102954
6.243927,-3.522595,5.225083,0.351661
6.277256,0.391017,4.086899,-1.899867
6.310660,-2.173564,5.672964,-1.602077
6.343928,-5.296911,6.881780,-1.681388
6.377269,-3.480396,8.375965,0.884689
6.410607,-6.156610,10.225551,-5.308584
6.443932,-7.116869,9.654514,-3.929324
6.477280,-7.239127,10.470068,0.517465
6.510706,-10.590680,10.393451,-1.663730
6.544008,-8.296205,11.103806,-1.018470
6.577380,-7.285666,13.916046,9.428254
6.610672,-9.099488,12.052842,1.730621
6.644010,-6.688292,15.517375,0.818996
6.677299,-1.500021,12.769482,-0.033670
6.710737,-1.081919,8.512888,-3.138611
6.744057,-1.057676,5.542775,-1.662982
6.777306,-3.528880,4.005044,0.593035
6.810665,-2.274274,2.052203,1.188764
6.843963,-1.693659,2.152015,0.862542
6.877304,-1.959275,3.742570,-1.950745
6.910787,-1.235751,5.744194,-10.379983
6.943964,-1.615096,8.176640,-9.945420
6.977348,-6.852899,14.317239,-9.399822
7.010671,-3.007374,12.141280,-8.371475
7.043963,-12.034286,11.396358,-10.990975
7.077349,-7.620567,12.940673,18.197779
7.110717,9.016436,9.149768,-2.498139
7.144064,-6.281113,11.527146,-6.970817
7.177136,-0.959810,7.592135,0.333704
7.210637,-7.361236,7.397001,-2.856085
7.244077,-5.077834,5.208173,-0.011971
7.277295,-1.184125,4.503056,0.003143
7.310646,-5.206527,6.053955,-2.526123
7.344098,-5.266833,6.385115,-1.420261
7.377256,-3.734340,8.608510,1.425050
7.410817,-8.268521,9.951406,-5.376821
7.444031,-6.587133,10.584096,-0.503549
7.477311,-7.668303,11.306871,-3.609238
7.510677,-9.847254,11.230254,0.643614
7.543994,-11.849477,11.317795,-1.264633
7.577298,-5.402410,14.086639,8.498522
7.610679,-2.328145,12.568810,7.042496
7.643992,-5.079480,14.082299,-2.494099
7.677295,-3.759330,11.892424,-1.098230
7.710679,-2.228183,7.827972,-0.395806
7.743999,-1.568557,4.848581,0.108940
7.777382,-2.308093,3.513766,0.310958
7.810639,-2.061930,2.229381,0.532579
7.844045,-0.809269,2.278164,0.623712
7.877656,-2.992709,4.182520,-4.471631
7.910617,-1.981123,6.799327,-12.035184
7.943988,-2.494698,10.600407,-9.789941
7.977303,-6.030461,14.235085,-10.981548
8.010638,-2.114305,10.517505,-14.288357
8.044050,-9.390993,12.460020,-3.417546
8.077350,-1.862306,12.356766,13.366557
8.110642,3.643656,8.949247,-15.894176
8.144096,-8.414722,12.116589,6.531316
8.177388,-1.674954,6.531316,-1.710419
8.210677,-7.685811,7.879150,0.686861
8.244069,-5.303496,5.337016,0.126748
8.277385,-1.338407,4.132240,-2.443370
8.310712,-2.292829,6.049166,-0.091282
8.344056,-3.730898,7.692845,-0.119415
8.377524,-2.976697,8.758901,-1.393625
8.410588,-8.350226,9.876734,-1.347535
8.444040,-8.727027,10.035355,-1.504660
8.477291,-8.030439,10.329104,-2.895741
8.510642,-9.684742,11.122960,1.114092
8.544082,-8.947301,12.283741,-3.406921
8.577340,-3.774145,14.151135,11.223221
8.610629,-3.440890,14.687306,-0.511629
8.644080,-2.549018,14.395801,1.270768
8.677319,-2.842019,11.256442,-1.658942
8.710742,-3.011864,7.609344,0.573282
8.744061,-3.359634,5.476932,-0.482000
8.777297,-2.731133,3.656974,-0.352259
8.810783,-0.691799,2.358074,0.762281
8.843979,-0.838001,1.778656,0.402091
8.877435,-1.115738,2.992260,-1.860660
8.910791,-3.260720,5.707382,-13.128924
8.944042,-6.004872,14.884685,-12.548309
8.977392,-0.453418,13.447514,-7.221020
9.010660,-9.620695,9.688633,-15.272410
9.044295,-8.532641,12.090252,7.164006
9.077333,2.913847,11.816256,9.916688
9.110717,-5.988711,11.311810,-4.627708
9.144056,-2.181196,7.886183,0.312006
9.177280,-5.033091,8.086256,-2.108768
9.210752,-5.739855,6.942535,-0.078263
9.244040,-2.312432,4.866538,-0.963401
9.277300,-1.648467,4.869232,-2.765252
9.310767,-2.605882,6.847961,-0.086194
9.344140,-3.315938,7.454613,-0.217880
9.377301,-3.025182,8.319100,-1.370879
9.423233,-10.402280,10.825470,-4.169352
9.444061,-9.248533,10.665651,-2.661400
9.477275,-7.906385,9.171317,0.169097
9.510688,-9.512503,10.673732,3.166145
9.555625,-8.227519,15.881157,-0.047437
9.579439,-7.533774,17.033557,5.591708
9.610979,-4.434968,16.601538,-0.699581
9.644171,-0.381590,13.434046,-0.065993
9.677693,-2.513253,9.099039,-0.864787
9.710801,-4.435866,4.920859,-0.794903
9.744653,-3.212086,2.456688,-0.449827
9.777481,-1.693060,1.114541,-0.023045
9.811135,-0.316944,2.069861,1.141776
9.844290,-0.578071,3.378040,1.314763
9.877790,-0.836205,6.081340,-2.935246
9.910983,-2.393090,8.416967,-17.198763
9.944425,-2.108319,16.031548,-6.293384
9.977493,-3.094018,13.002326,-12.648121
10.010887,-10.356339,15.707272,-1.595643
10.044392,-6.326305,12.385049,15.180828
10.077723,8.060218,7.486936,-2.978044
10.111207,-7.357046,10.372202,4.178480
10.144178,-2.031253,8.201930,-2.015990
10.177496,-5.926609,8.844347,-1.890589
10.211373,-3.586343,5.857773,-0.809718
10.244523,-0.529287,4.600772,-1.791974
10.277738,-2.763756,5.322650,-0.809868
10.311274,-4.868933,6.994012,0.048335
10.344452,-3.413356,7.957713,-1.404848
10.377697,-2.469857,8.552244,-0.976720
10.411364,-7.161762,10.475156,-4.403393
10.444417,-7.385628,10.738228,-1.525909
10.477748,-9.928510,10.275981,-1.194001
10.510962,-10.000339,10.784169,-1.135191
10.544290,-8.382250,13.281111,4.210653
10.577593,-5.976590,13.939091,5.241244
10.611093,-6.301016,15.679738,1.321946
10.644622,-1.054683,13.903925,0.945594
10.678043,-1.242934,9.667234,-1.424302
10.711724,-1.676600,4.780793,-1.432382
10.745137,0.066741,3.347812,0.167750
10.778400,-1.160780,3.410363,0.467485
10.812140,-0.348668,2.391743,0.851618
10.844816,0.374556,3.607592,-0.967292
10.902602,-0.641968,8.964510,-9.603935
10.923302,-5.811384,14.096665,-6.728845
10.944445,-7.423787,15.035525,-12.088008
10.977601,-4.664670,10.492066,-15.067848
11.011024,-9.797872,9.878529,-4.467590
11.044293,-5.295864,12.920322,10.744813
11.077757,5.805697,8.873827,-5.972400
11.111118,-7.214137,12.914935,2.735772
11.144417,-4.230406,10.684955,-4.587903
11.177832,-7.254840,10.696328,-0.853264
11.211198,-3.537110,6.397086,0.337445
11.244544,0.386378,2.987771,-2.690730
11.277887,-3.575419,4.585210,-0.908782
11.311320,-3.083094,5.977338,0.751657
11.344334,-4.400999,9.623837,-4.246867
11.377682,-5.889946,9.425710,-2.685941
11.411015,-6.745156,9.929109,-1.482513
11.444491,-8.871283,10.968229,-2.463273
11.477733,-8.598633,10.431610,-1.550750
11.511290,-7.797146,10.851508,-0.401791
11.544850,-6.019687,14.869271,3.677924
11.578747,-6.924578,13.522036,3.343622
11.610618,-6.562442,15.042408,0.660524
11.645085,-1.291568,12.408393,0.146201
11.678099,-1.037624,9.146626,-0.875411
11.711529,-2.417332,7.141111,-1.514836
11.744801,-1.492838,3.734938,-1.302791
11.778418,-0.130638,2.166980,0.434713
11.812131,-0.248856,2.136602,0.254992
11.844901,-2.108170,3.445529,-1.944460
11.877905,-1.846444,5.603380,-7.995572
11.911144,-1.031638,9.068812,-9.834086
11.944687,-4.301487,16.119987,-12.281047
11.978126,-1.488349,9.345352,-15.402150
12.011556,-7.507587,9.460128,-1.865748
12.045265,-5.211016,13.074304,3.204304
12.078227,0.981059,10.874703,-6.005321
12.111983,-8.808732,11.700582,1.215999
12.145083,-2.251079,8.420708,-4.541364
12.178647,-3.628841,8.192353,-0.977468
12.211913,-4.624266,6.793341,0.657830
12.245228,-1.775364,4.570395,-2.094702
12.278645,-0.628201,5.523471,-0.998418
12.311576,-1.676899,6.558401,1.025204
12.345037,-4.661677,8.639785,-1.899119
12.378607,-1.482064,8.039717,-2.669630
12.411625,-6.999698,10.037899,-3.212834
12.445511,-8.805290,10.738228,-3.564495
12.477984,-6.032855,9.858477,-0.350464
12.511523,-10.086384,9.448156,-3.030120
12.545436,-5.450445,14.608444,5.674909
12.578281,-5.382657,15.884300,3.849266
12.610702,-7.950979,17.297677,-1.275706
12.644115,-5.393730,15.467993,-0.017808
12.677432,-2.545277,8.515133,-2.287292
12.710866,-0.650348,5.356020,-1.253559
12.744098,-1.629462,3.499849,-0.299884
12.777366,-0.624610,1.840758,0.109539
12.810684,-0.081855,1.860211,0.262324
12.844160,-1.440164,3.274786,-0.879601
12.877511,-1.916028,5.900721,-4.935823
12.910854,-2.938838,9.240452,-9.834684
12.944059,-8.138631,14.481846,-10.863779
12.977337,0.187652,9.239404,-13.065625
13.010739,-4.361044,10.170034,-9.591215
13.044099,-5.889497,13.415041,9.053698
13.077416,-0.071978,11.048139,-1.063213
13.110652,-6.161698,10.625248,-0.425734
13.143975,-1.757556,8.070394,-1.282141
13.177348,-5.107912,8.126061,-0.771409
13.210707,-6.204346,7.553078,-0.164757
13.243986,-0.955021,4.683675,-1.764889
13.277406,-1.428342,5.335220,-0.979563
13.310669,-4.171447,6.866965,-0.973128
13.343961,-4.753857,8.275105,-0.847877
13.377282,-2.924173,9.308988,-2.976099
13.410759,-7.146199,10.244406,-1.939672
13.443963,-7.705714,9.588671,-0.677733
13.477200,-8.862903,11.631447,-2.222347
13.510634,-7.313200,11.368375,0.484245
13.544033,-7.669949,11.550640,-2.760763
13.577381,-3.112573,14.411065,12.508055
13.610708,-6.130423,12.580183,-0.553529
13.644086,-3.905232,13.071162,-1.111548
13.677438,-2.890952,11.696991,-1.380755
13.710722,-2.759865,8.679590,-0.713647
13.744187,-1.914831,5.610563,-1.408589
13.777387,-0.960558,4.017315,-0.006435
13.810769,-1.611355,2.814485,0.279383
13.844430,-0.592885,2.572961,0.109988
13.877402,-1.284086,3.705010,-2.997648
13.910778,-1.037325,5.312923,-10.094315
13.944185,-1.826991,8.526356,-11.728116
13.977421,-4.659133,16.746692,-13.042430
14.010761,-1.353371,10.375494,-14.307063
14.044079,-5.632860,11.496918,5.632561
14.077558,2.087220,10.407667,5.361856
14.110766,-2.972657,8.791523,-10.022336
14.144274,-6.549722,11.057417,4.321389
14.177467,-1.399760,9.265742,-2.787549
14.210653,-6.251484,8.831927,-1.520372
14.244297,-2.131963,5.255161,-1.416969
14.277600,0.745072,3.723565,-1.964662
14.310702,-1.938924,5.331928,-1.101971
14.344064,-5.114347,6.975307,-0.873316
14.377714,-4.056371,9.477935,1.685877
14.410709,-5.241843,9.727240,-7.583755
14.443998,-7.918805,10.256827,1.102719
14.477322,-9.815081,10.059298,-0.105498
14.510658,-8.257747,10.505533,-0.980910
14.544084,-9.216808,11.584010,-2.574607
14.577324,-6.619456,14.468528,8.295756
14.610824,-6.775384,16.081379,-0.235837
14.644121,-3.612381,15.973636,1.698747
14.677369,-1.809632,12.396122,0.247210
14.710702,-2.483774,7.139465,-3.014258
14.743969,-1.286630,5.352728,0.027534
14.777367,-0.559066,2.959189,0.250502
14.810707,-0.068237,1.504660,1.242485
14.844340,-0.934221,2.656312,0.235837
14.877521,-2.200799,3.904334,-1.966458
14.910671,-0.561011,7.711101,-12.120630
14.944093,-6.484627,13.222451,-12.342850
14.977372,-6.035998,14.233439,-9.767794
15.010640,-10.074711,12.710073,-15.348877
15.044136,-7.522850,15.125161,8.943710
15.077628,3.959552,9.952303,9.138844
15.110701,-7.329512,8.332119,-7.807022
15.144231,-2.317670,7.777243,3.706207
15.177309,-3.613428,8.517527,-3.115716
15.210703,-6.180254,7.951727,-1.544315
15.244191,-0.991534,5.218648,-0.560413
15.277301,-0.495019,4.559321,-2.115502
15.314066,-4.035571,5.866602,-0.804480
15.343973,-3.929624,7.055216,2.146927
15.377414,-4.219482,9.860123,-1.912138
15.410611,-8.347981,8.298001,-2.390845
15.443972,-9.694020,10.098654,1.378511
15.477308,-8.530247,11.142713,-4.705672
15.510661,-6.781968,10.998457,2.036641
15.543975,-7.553527,13.244149,-2.739064
15.577306,-6.026720,15.162572,6.567679
15.610639,-7.970432,14.305566,-0.721279
15.644015,-1.032237,13.173218,1.566462
15.677307,-1.230813,10.452859,-0.387575
15.710639,-2.751036,7.045639,-0.911625
15.743975,-1.547009,4.669608,0.248258
15.777308,-1.584420,3.508828,-0.037411
15.810642,-0.175830,2.470904,0.077515
15.843973,-0.007632,3.055709,-0.498461
15.877344,-1.829385,5.330581,-5.625677
15.910650,-1.074885,6.842573,-9.108467
15.944005,-7.743723,15.264927,-9.616954
15.977383,-2.382316,12.889795,-11.369721
16.010645,-9.183737,7.438901,-7.942150
16.043972,-2.088716,9.586576,8.227220
16.077366,0.669054,13.847210,4.648508
16.110672,-4.812368,12.381757,-8.532491
16.144015,-2.331587,9.771086,2.728589
16.177478,-2.830347,8.178286,-5.068856
16.211092,-6.636066,8.133842,0.022596
16.243972,-2.691029,5.529457,0.402240
16.277334,2.416883,4.134635,-1.645923
16.310716,-1.181581,6.253429,-1.437171
16.344012,-6.697270,8.708172,-0.821390
16.377295,-4.031980,8.076828,-1.366240
16.410929,-3.884731,8.918121,-5.450744
16.444053,-9.552158,10.767259,-0.057762
16.477372,-9.974151,11.879106,-0.810915
16.510693,-5.980780,11.315551,-5.107014
16.543971,-8.178436,12.341203,-1.636944
16.577306,-4.679036,14.383830,9.436335
16.610640,-4.641924,13.191026,0.297789
16.643973,-5.262194,15.552541,-2.242549
16.677348,-2.175210,13.222451,1.547009
16.710643,-2.285646,8.721191,-1.338855
16.744006,-2.741758,5.499977,-0.753452
16.777343,-1.767134,3.108234,-0.663517
16.810635,-0.994677,3.045683,0.583907
16.844012,-0.963701,3.067680,0.107444
16.877335,-0.785326,3.049873,-1.017273
16.910639,-0.760037,5.053143,-5.874234
16.944014,-1.621531,8.602674,-12.807341
16.977309,-8.008142,14.364526,-9.645236
17.010685,-3.592927,11.717342,-12.885305
17.043973,-5.676556,12.218646,1.855722
17.077392,-3.616720,12.236304,6.930563
17.110703,4.949440,10.701117,1.415772
17.144039,-4.073281,10.332247,3.513766
17.177327,-1.487301,7.980458,-2.114604
17.210709,-4.469984,8.740944,-1.293813
17.244012,-6.324659,7.222966,-1.295010
17.277385,-1.548655,5.263391,-2.755974
17.310709,-0.087990,5.195902,-2.658557
17.343999,-3.197570,7.237331,-1.142973
17.377380,-4.170848,8.208215,1.109004
17.410642,-2.943477,8.358008,-3.123946
17.444062,-8.356361,10.592326,-0.764227
17.477280,-10.574369,12.202484,2.190174
17.510699,-6.653275,11.574134,-4.432424
17.544003,-6.560646,11.390522,-0.741930
17.577309,-6.837336,13.967673,-3.500149
17.610544,-2.314378,14.928231,11.132537
17.644011,-5.229871,14.564449,-2.150668
17.677305,-2.096198,14.699427,-0.398200
17.710678,-1.494484,11.511433,1.193403
17.743974,-2.307943,6.434647,-2.251977
17.777306,-1.565265,3.720273,-2.110115
17.810636,-0.565650,2.698811,-0.254992
17.843973,-0.429775,2.325302,0.928684
17.877317,-1.478472,4.023151,-0.372461
17.910639,-1.892385,4.632946,-2.656162
17.943982,-1.677348,7.051176,-13.544632
17.977341,-8.183225,13.457689,-12.486656
18.010644,-4.172195,12.380260,-11.397854
18.044066,-5.993499,7.996021,-10.420087
18.077294,-1.859613,10.679867,6.459338
18.110565,-1.863204,13.390201,0.193937
18.144010,-0.262474,11.620224,-4.865790
18.177236,-3.278228,9.039033,3.426075
18.210629,-1.627068,7.959808,-3.581105
18.244070,-6.953309,10.188141,0.841592
18.277282,-2.789793,5.918827,-1.109602
18.310629,0.230300,4.112487,-2.750737
18.344161,-0.765274,4.961861,-0.792509
18.377300,-4.423296,8.388535,2.544978
18.410655,-2.897686,9.331734,-4.475072
18.443933,-5.582729,10.025778,-6.303260
18.477261,-9.656609,11.883146,-0.684018
18.510600,-7.845181,12.045958,-5.027255
18.543936,-7.274593,10.621207,-1.820107
18.577264,-4.000106,12.774569,-2.283701
18.610669,-4.009084,14.051323,11.893172
18.643950,-9.485268,14.850716,-2.000577
18.677282,-2.990614,15.232305,0.722925
18.710616,-0.125700,11.635637,-1.303540
18.743974,-0.707661,7.515218,-2.132861
18.777212,-2.251677,4.280686,-1.514985
18.810637,-1.970049,3.263413,0.294647
18.843971,-1.336910,2.492004,0.757343
18.877301,-0.684766,2.734874,1.051242
18.910640,-1.184125,3.952519,-2.338770
18.943972,-0.976869,5.317263,-11.948241
18.977434,-5.514343,14.279678,-8.615393
19.010630,-4.895419,14.812257,-11.291907
19.044012,-1.496878,9.774528,-12.481419
19.077421,-1.916328,10.502241,-0.094724
19.110710,-4.156782,13.395588,12.643183
19.144003,6.566781,8.229614,-8.065904
19.177375,-2.814485,9.407154,4.339645
19.210717,-2.514750,9.274571,-5.115544
19.244005,-7.316343,10.119754,-0.206058
19.277238,-3.888322,5.517784,-0.745072
19.310806,-0.766770,4.578326,0.152486
19.343973,-1.037774,6.041834,-0.393411
19.377366,-3.336289,7.107441,-0.396554
19.410677,-3.088481,9.542880,-1.366988
19.443976,-5.400464,10.448519,-4.329769
19.477300,-8.483408,10.446275,-0.459553
19.510678,-7.590788,10.215675,-4.233698
19.543973,-7.674289,9.815829,-0.782184
19.577385,-7.856255,11.538818,-2.899781
19.610627,-3.285112,14.507584,5.407198
19.644008,-3.400935,14.011219,6.063831
19.677438,-4.790370,16.032596,-2.915344
19.710640,-0.720082,14.102501,-1.207319
19.744014,-0.832913,9.216210,-1.847342
19.777329,-3.259523,4.817455,-1.249968
19.810718,-3.607143,3.052866,-0.476014
19.844014,-1.406644,2.012847,0.325623
19.877300,0.468981,3.220765,1.288875
19.910683,-0.600667,4.463699,-0.558617
19.943969,-1.564367,5.559984,-4.777052
19.977309,-1.179037,6.683503,-14.987040
20.010768,-5.024861,13.463974,-10.046878
20.043975,-5.473490,13.362966,-9.049508
20.077309,-3.846273,11.014918,-12.080825
20.110667,-5.845652,15.467694,-5.082772
20.143972,-2.128372,13.704750,19.992148
20.177383,6.385414,5.753322,-9.896786
20.210639,-2.220552,7.556819,5.954592
20.244009,-4.042305,10.032213,-2.605583
20.277556,-8.077726,10.252637,-0.433516
20.310643,-2.686989,5.700349,-2.129419
20.343990,0.699880,4.277993,-3.862584
20.377971,-0.684317,6.024625,-0.884839
20.410787,-5.130209,7.610840,0.905190
20.443973,-2.130766,8.530546,1.220338
20.477308,-5.231667,10.072018,-6.802619
20.510642,-7.741329,10.838190,1.560776
20.543960,-8.154942,11.043799,-1.414425
20.577349,-6.822821,10.648742,-2.553058
20.610643,-7.904589,14.022592,0.603360
20.644010,-5.279553,15.291564,4.230556
20.677333,-1.583821,13.347552,3.570930
20.710642,-3.700520,14.382034,-2.363610
20.744008,-1.751271,12.279251,1.854525
20.777301,-3.376244,8.732115,-1.660887
20.810677,-2.725896,5.177496,-1.867544
20.843973,-1.633203,3.890567,0.450575
20.877298,-1.280794,3.146542,0.767070
20.910782,-0.995575,3.078604,0.706015
20.943979,-0.753602,3.451365,-0.080358
20.977336,-0.020202,5.002564,-3.178416
21.010704,-2.575355,6.868312,-14.029625
21.044017,-4.086450,12.427847,-10.459443
21.077336,-3.290499,13.808901,-10.216274
21.110648,-7.655883,15.410680,-14.393556
21.143976,-10.228245,15.873076,12.634953
21.177335,7.206954,9.547070,3.260570
21.210643,-3.857496,9.833637,0.128693
21.244043,-2.099341,8.472484,1.050344
21.277294,-5.130658,8.926950,-1.889242
21.310657,-6.018190,7.811811,-1.139232
21.344037,-0.871820,4.928042,-2.684295
21.377298,-1.126213,4.222176,-2.731433
